,sentences1,sentences2,is_similar
421,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9NAVY 5TUNICS 6.04,0SLEEVELESS 1BUTTON FASTENING 2NA6 3REGULAR FIT 4STRIPED 2NA6 6V NECK 7UNLINED 8LINEN MIX 9IVORY MIX 5JUMPSUITS 13.11,0
422,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6HIGH NECK 7LINED 8SYNTHETIC 9BLACK MIX 5WAISTED DRESS 21.85,1
423,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0SHORT SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLACK 5TUNICS 5.05,1
424,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9GREEN 5SWING DRESS 8.66,0
425,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0LONG SLEEVE 1PULL ON 2MIDI 3REGULAR FIT 4SPOTTY 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9RUST 5DROP WAIST 13.39,0
426,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 5.6,1
427,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0LONG SLEEVE 1PULL ON 2MAXI 3REGULAR FIT 4PLAIN 2MAXI 6FUNNEL NECK 7UNLINED 8VISCOSE MIX 9MANGO 5NA7 11.02,0
428,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6HIGH NECK 7LINED 8SYNTHETIC 9BLACK MIX 5WAISTED DRESS 21.85,1
429,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0SLEEVELESS 1BACK BUTTON FASTENING 2MIDI 3REGULAR FIT 4CHECKED 2MIDI 6V NECK 7LINED 8COTTON 9FLAME 5FIT AND FLARE DRESS 11.78,0
430,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9PINK 5TUNICS 4.36,0
431,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 4.36,1
432,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9KHAKI 5TUNICS 4.36,0LONG SLEEVE 1NA12 2MIDI 3NA3 4ANIMAL PRINT 2MIDI 6SLASH NECK 7UNLINED 8VISCOSE 9TERRACOTTA MIX 5WAISTED DRESS 12.68,0
433,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9KHAKI 5TUNICS 4.36,0LONG SLEEVE 1NA12 2KNEE LENGTH 3NA3 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5RELAXED DRESS 9.6,1
434,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4STRIPED 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9PINK MIX 5TUNICS 6.39,0LONG SLEEVE 1PULL ON 2MIDI 3LOOSE FIT 4PRINTED 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9IVORY MIX 5DROP WAIST 11.55,1
435,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4STRIPED 2KNEE LENGTH 6ROUND NECK 7LINED 8LINEN MIX 9PINK MIX 5TUNICS 6.39,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6COLLARED NECK 7LINED 8VISCOSE 9RED 5SHIRT DRESS 17.06,0
436,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0SLEEVELESS 1PULL ON 2MIDI 3SLIM FIT 4PRINTED 2MIDI 6V NECK 7UNLINED 8POLYESTER 9BLACK MIX 5SLIP DRESS 7.34,1
437,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY MIX 5TUNICS 4.5,1
438,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY MIX 5TUNICS 4.69,1
439,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6HIGH NECK 7LINED 8SYNTHETIC 9BLACK MIX 5WAISTED DRESS 21.85,0
440,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9MULTI 5TUNICS 6.04,1
441,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0SLEEVELESS 1BUTTON FASTENING 2MIDI 3REGULAR FIT 4PRINTED 2MIDI 6SQUARE NECK 7UNLINED 8LINEN MIX 9STONE MIX 5FIT AND FLARE DRESS 10.21,0
442,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5SHIFT DRESS 7.43,0
443,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,03 QUARTER SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6V NECK 7UNLINED 8COTTON 9GREEN MIX 5TUNICS 10.48,1
444,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6TURTLE NECK 7UNLINED 8SYNTHETIC 9BLACK 5SHIFT DRESS 9.51,0
445,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLUE MIX 5TUNICS 6.04,0LONG SLEEVE 1NA12 2MINI 3NA3 4FLORAL 2MINI 6V NECK 7UNLINED 8VISCOSE 9NAVY MIX 5RELAXED DRESS 7.99,0
446,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9PINK MIX 5SKATER DRESS 11.23,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4SPOTTY 2KNEE LENGTH 6ROUND NECK 7LINED 8POLYESTER 9LIME 5TUNICS 10.69,0
447,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9PINK MIX 5SKATER DRESS 11.23,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLUE MIX 5SWING DRESS 5.78,1
448,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,03 QUARTER SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9BLACK 5SHIFT DRESS 12.68,1
449,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SHORT SLEEVE 1PULL ON 2NA6 3REGULAR FIT 4PLAIN 2NA6 6V NECK 7UNLINED 8VISCOSE MIX 9NAVY 5JUMPSUITS 10.34,0
450,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6COLLARED NECK 7UNLINED 8VISCOSE 9RED 5SHIRT DRESS 17.06,0
451,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SLEEVELESS 1BACK BUTTON FASTENING 2FULL LENGTH 3NA3 4PLAIN 2FULL LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9BLACK 5JUMPSUITS 16.39,1
452,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9GREEN MIX 5SKATER DRESS 11.23,1
453,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0LONG SLEEVE 1BUTTON FASTENING 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8VISCOSE 9RUST 5JUMPSUITS 15.69,1
454,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SHORT SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLACK 5TUNICS 5.05,1
455,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SHORT SLEEVE 1NA12 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8COTTON 9BRIGHT RED 5SHIFT DRESS 4.27,0
456,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0LONG SLEEVE 1NA12 2MIDI 3NA3 4PRINTED 2MIDI 6V NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5RELAXED DRESS 14.46,0
457,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SHORT SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8POLYESTER 9BLACK 5TUNICS 5.05,1
458,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,03 QUARTER SLEEVE 1TIE FASTENING 2MAXI 3REGULAR FIT 4PRINTED 2MAXI 6ROUND NECK 7UNLINED 8POLYESTER 9BLACK MIX 5TUNICS 11.63,0
459,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4PLAIN 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9GREEN 5NA7 4.57,0
460,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0LONG SLEEVE 1BUTTON FASTENING 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY 5JUMPSUITS 12.94,1
461,0SLEEVELESS 1TIE FASTENING 2MIDI 3SLIM FIT 4COLOUR BLOCK 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5SKATER DRESS 11.23,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 5.6,0
462,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,03 QUARTER SLEEVE 1BUTTON FASTENING 2MAXI 3FIT AND FLARE 4FLORAL 2MAXI 6COLLARED NECK 7UNLINED 8VISCOSE 9IVORY MIX 5SHIRT DRESS 15.73,0
463,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,1
464,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,1
465,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4POLKA DOT 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SHIFT DRESS 10.33,1
466,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,1
467,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0LONG SLEEVE 1NA12 2MAXI 3NA3 4PLAIN 2MAXI 6TURTLE NECK 7UNLINED 8VISCOSE 9BLACK 5COLUMN DRESS 13.62,0
468,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0SHORT SLEEVE 1PULL ON 2MIDI 3FIT AND FLARE 4PLAIN 2MIDI 6NA8 7UNLINED 8VISCOSE 9YELLOW 5BARDOT DRESS 12.77,0
469,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4FLORAL 2KNEE LENGTH 6V NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5TEA DRESS 7.63,1
470,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0LONG SLEEVE 1BUTTON THROUGH 2MIDI 3REGULAR FIT 4PRINTED 2MIDI 6COLLARED NECK 7UNLINED 8POLYESTER 9BLACK MIX 5SHIRT DRESS 13.12,0
471,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,0LONG SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE MIX 9NAVY 5SWING DRESS 4.63,0
472,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,1
473,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4FLORAL 2KNEE LENGTH 6V NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5TEA DRESS 7.63,1
474,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,1
475,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0SLEEVELESS 1NA12 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8SYNTHETIC 9NAVY 5SWING DRESS 4.75,0
476,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 4.36,0
477,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0SLEEVELESS 1NA12 2MAXI 3NA3 4PLAIN 2MAXI 6V NECK 7UNLINED 8VISCOSE 9BLACK 5SLIP DRESS 4.57,0
478,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0STRAP 1TIE FASTENING 2MIDI 3FIT AND FLARE 4PLAIN 2MIDI 6V NECK 7UNLINED 8TENCEL 9CHAMBRAY 5WRAP DRESS 15.41,0
479,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6NA8 7UNLINED 8VISCOSE MIX 9CORAL MIX 5BARDOT DRESS 5.0,0
480,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4POLKA DOT 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SHIFT DRESS 10.33,1
481,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,1
482,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9NAVY 5SHIFT DRESS 4.57,1
483,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,0SLEEVELESS 1PULL ON 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK 5SLIP DRESS 4.71,0
484,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,1
485,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9CHAMBRAY 5SHIFT DRESS 5.04,1
486,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4EMBROIDERED 2KNEE LENGTH 6SQUARE NECK 7UNLINED 8COTTON 9BLUE MIX 5DROP WAIST 12.91,0
487,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9BLACK 5SHIFT DRESS 4.57,1
488,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9NAVY MIX 5SWING DRESS 5.31,0LONG SLEEVE 1NA12 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5FIT AND FLARE DRESS 14.42,0
